event_id,layer,x,y,z,t
851.0,2.0,-54.3305,25.4182,-129.9337,24.7371
851.0,2.0,-59.76355,27.96002,-129.9337,27.210810000000006
851.0,3.0,-71.4197,36.1255,-173.1935,25.4314
851.0,3.0,-78.56167,39.73805000000001,-173.1935,27.97454
851.0,4.0,-87.8317,47.8845,-216.4981,26.0591
851.0,4.0,-96.61487000000001,52.67295000000001,-216.4981,28.665010000000002
852.0,0.0,-19.7092,3.3813,50.1927,9.2849
852.0,0.0,-21.680120000000002,3.7194300000000005,50.1927,10.21339
852.0,1.0,-39.121,8.4531,100.4329,9.8871
852.0,1.0,-43.033100000000005,9.29841,100.4329,10.875810000000001
852.0,2.0,-57.9992,15.2407,150.5943,10.3922
852.0,2.0,-63.79912000000001,16.764770000000002,150.5943,11.431420000000001
852.0,3.0,-76.403,23.735,200.8033,11.3477
852.0,3.0,-84.04330000000002,26.108500000000003,200.8033,12.482470000000001
852.0,4.0,-94.0715,33.9159,251.0532,11.8393
852.0,4.0,-103.47865,37.30749,251.0532,13.02323
853.0,0.0,14.2045,-14.0534,-95.1864,7.7226
853.0,0.0,15.62495,-15.45874,-95.1864,8.494860000000001
853.0,1.0,23.4961,-32.3584,-190.3272,8.275
853.0,1.0,25.84571,-35.594240000000006,-190.3272,9.102500000000001
853.0,2.0,26.9292,-53.5802,-285.5155,9.1666
853.0,2.0,29.622120000000002,-58.93822,-285.5155,10.083260000000001
853.0,3.0,23.8102,-76.3796,-380.6597,9.6144
853.0,3.0,26.19122,-84.01756,-380.6597,10.575840000000001
853.0,4.0,13.913,-99.021,-475.817,10.3429
853.0,4.0,15.304300000000001,-108.9231,-475.817,11.37719
854.0,0.0,19.9786,-1.2025,-24.4849,22.6486
854.0,0.0,21.976460000000003,-1.32275,-24.4849,24.91346
854.0,1.0,39.6711,-4.7464,-48.9709,23.0693
854.0,1.0,43.63821000000001,-5.221040000000001,-48.9709,25.37623
854.0,2.0,59.0564,-10.6499,-73.4449,23.7171
854.0,2.0,64.96204,-11.714890000000002,-73.4449,26.08881
854.0,3.0,77.7055,-18.9147,-98.0103,24.3133
854.0,3.0,85.47605,-20.80617,-98.0103,26.744630000000004
854.0,4.0,95.5878,-29.4318,-122.4779,25.2816
854.0,4.0,105.14658000000001,-32.37498,-122.4779,27.809760000000004
855.0,0.0,-6.0845,19.0263,-75.896,3.5802
855.0,0.0,-6.692950000000001,20.92893,-75.896,3.9382200000000003
855.0,1.0,-10.6933,38.531,-151.8118,4.1137
855.0,1.0,-11.762630000000001,42.384100000000004,-151.8118,4.52507
855.0,2.0,-13.9576,58.3613,-227.7427,4.7332
855.0,2.0,-15.35336,64.19743000000001,-227.7427,5.20652
855.0,3.0,-15.7921,78.3943,-303.6692,5.3951
855.0,3.0,-17.37131,86.23373000000001,-303.6692,5.934610000000001
855.0,4.0,-16.1565,98.6941,-379.5555,6.0879
855.0,4.0,-17.772150000000003,108.56351000000002,-379.5555,6.696690000000001
856.0,0.0,-4.817,-19.3905,1.5044,19.2414
856.0,0.0,-5.2987,-21.32955,1.5044,21.16554
856.0,1.0,-10.6571,-38.5473,2.9735,19.7964
856.0,1.0,-11.72281,-42.40203,2.9735,21.77604
856.0,2.0,-17.5809,-57.3688,4.4412,20.4609
856.0,2.0,-19.338990000000003,-63.10568000000001,4.4412,22.506990000000002
856.0,3.0,-25.4882,-75.838,5.9405,21.2761
856.0,3.0,-28.037020000000002,-83.4218,5.9405,23.40371
856.0,4.0,-34.4013,-93.8816,7.3824,21.8166
856.0,4.0,-37.84143,-103.26976000000002,7.3824,23.998260000000002
857.0,0.0,-19.8389,-2.3859,3.5415,3.8295
857.0,0.0,-21.82279,-2.62449,3.5415,4.2124500000000005
857.0,1.0,-39.9027,-2.4264,7.0648,4.3286
857.0,1.0,-43.892970000000005,-2.6690400000000003,7.0648,4.7614600000000005
857.0,2.0,-60.0242,-0.1372,10.6652,5.1848
857.0,2.0,-66.02662000000001,-0.15092,10.6652,5.70328
857.0,3.0,-79.8734,4.5537,14.2278,5.6936
857.0,3.0,-87.86074,5.00907,14.2278,6.2629600000000005
857.0,4.0,-99.3521,11.6009,17.7639,6.2817
857.0,4.0,-109.28731,12.76099,17.7639,6.909870000000001
858.0,0.0,-5.683,-19.1611,29.1252,13.328
858.0,0.0,-6.2513000000000005,-21.077210000000004,29.1252,14.6608
858.0,1.0,-9.9541,-38.7499,58.2571,14.0956
858.0,1.0,-10.949510000000002,-42.62489,58.2571,15.50516
858.0,2.0,-12.9563,-58.6188,87.372,14.8116
858.0,2.0,-14.251930000000002,-64.48068,87.372,16.29276
858.0,3.0,-14.5881,-78.7119,116.5014,15.4521
858.0,3.0,-16.04691,-86.58309000000001,116.5014,16.997310000000002
858.0,4.0,-14.7854,-98.9135,145.5762,16.236
858.0,4.0,-16.26394,-108.80485,145.5762,17.859600000000004
859.0,0.0,-19.9596,0.9456,47.7164,3.7145
859.0,0.0,-21.95556,1.04016,47.7164,4.08595
859.0,1.0,-39.8487,3.4879,95.4013,4.4397
859.0,1.0,-43.83357,3.83669,95.4013,4.88367
859.0,2.0,-59.5003,7.6335,143.1427,5.1033
859.0,2.0,-65.45033000000001,8.39685,143.1427,5.613630000000001
859.0,3.0,-78.8836,13.3416,190.8108,5.7812
859.0,3.0,-86.77196,14.67576,190.8108,6.35932
859.0,4.0,-97.885,20.539,238.4937,6.4237
859.0,4.0,-107.67350000000002,22.592900000000004,238.4937,7.066070000000001
860.0,0.0,-1.804,-19.928,47.2216,22.2892
860.0,0.0,-1.9844000000000002,-21.920800000000003,47.2216,24.518120000000003
860.0,1.0,-4.6806,-39.6944,94.4966,22.6514
860.0,1.0,-5.1486600000000005,-43.66384000000001,94.4966,24.91654
860.0,2.0,-8.6819,-59.3872,141.6927,23.4927
860.0,2.0,-9.55009,-65.32592000000001,141.6927,25.84197
860.0,3.0,-13.8039,-78.8025,188.9306,24.2844
860.0,3.0,-15.184290000000003,-86.68275,188.9306,26.712840000000003
860.0,4.0,-19.9744,-97.9518,236.2108,24.8619
860.0,4.0,-21.97184,-107.74698000000002,236.2108,27.34809
861.0,0.0,-16.5779,11.1925,76.0802,10.2933
861.0,0.0,-18.23569,12.311750000000002,76.0802,11.322630000000002
861.0,1.0,-32.3897,23.4288,152.1109,10.8748
861.0,1.0,-35.62867,25.77168,152.1109,11.962280000000002
861.0,2.0,-47.348,36.792,228.2036,11.7915
861.0,2.0,-52.082800000000006,40.4712,228.2036,12.970650000000001
861.0,3.0,-61.5173,51.1225,304.2504,12.3614
861.0,3.0,-67.66903,56.234750000000005,304.2504,13.59754
861.0,4.0,-74.7352,66.4798,380.3133,12.987
861.0,4.0,-82.20872000000001,73.12778,380.3133,14.285700000000002
862.0,0.0,8.6704,-18.0379,39.5882,13.0186
862.0,0.0,9.537440000000002,-19.841690000000003,39.5882,14.32046
862.0,1.0,21.0961,-33.974,79.1659,13.674
862.0,1.0,23.205710000000003,-37.3714,79.1659,15.041400000000001
862.0,2.0,36.8455,-47.3605,118.7476,14.4551
862.0,2.0,40.53005,-52.09655000000001,118.7476,15.90061
862.0,3.0,55.546,-57.5875,158.3691,15.0441
862.0,3.0,61.10060000000001,-63.346250000000005,158.3691,16.54851
862.0,4.0,76.6719,-64.2187,197.926,15.715
862.0,4.0,84.33909,-70.64057000000001,197.926,17.2865
863.0,0.0,4.6071,-19.4823,-29.6949,21.8091
863.0,0.0,5.067810000000001,-21.43053,-29.6949,23.99001
863.0,1.0,8.2248,-39.1764,-59.4411,22.4465
863.0,1.0,9.04728,-43.09404000000001,-59.4411,24.691150000000004
863.0,2.0,10.9243,-58.9969,-89.19,23.2524
863.0,2.0,12.01673,-64.89659,-89.19,25.577640000000002
863.0,3.0,12.6452,-78.9865,-118.9018,23.8114
863.0,3.0,13.909720000000002,-86.88515000000001,-118.9018,26.19254
863.0,4.0,13.3835,-99.0948,-148.6001,24.5048
863.0,4.0,14.721850000000002,-109.00428000000002,-148.6001,26.955280000000002
864.0,0.0,-17.9906,-8.718,6.2916,13.8475
864.0,0.0,-19.78966,-9.5898,6.2916,15.23225
864.0,1.0,-36.4802,-16.4241,12.5726,14.7129
864.0,1.0,-40.128220000000006,-18.06651,12.5726,16.18419
864.0,2.0,-55.3719,-23.1365,18.8154,15.1576
864.0,2.0,-60.90909,-25.450150000000004,18.8154,16.673360000000002
864.0,3.0,-74.6116,-28.8238,25.1265,16.0243
864.0,3.0,-82.07276,-31.70618,25.1265,17.626730000000002
864.0,4.0,-94.1901,-33.5251,31.3879,16.6919
864.0,4.0,-103.60911000000002,-36.877610000000004,31.3879,18.36109
865.0,0.0,-18.8214,-6.8115,41.2698,16.9906
865.0,0.0,-20.703540000000004,-7.49265,41.2698,18.689660000000003
865.0,1.0,-38.2209,-11.7327,82.5388,17.669
865.0,1.0,-42.04299,-12.90597,82.5388,19.435900000000004
865.0,2.0,-58.1308,-14.8745,123.7835,18.3462
865.0,2.0,-63.94388000000001,-16.36195,123.7835,20.18082
865.0,3.0,-78.3716,-16.0982,165.0647,19.0385
865.0,3.0,-86.20876000000001,-17.70802,165.0647,20.94235
865.0,4.0,-98.7764,-15.4462,206.342,19.7404
865.0,4.0,-108.65404000000001,-16.99082,206.342,21.714440000000003
866.0,0.0,-17.7167,9.312,-14.6573,6.5452
866.0,0.0,-19.48837,10.2432,-14.6573,7.199720000000001
866.0,1.0,-34.9412,19.4881,-29.2818,7.4167
866.0,1.0,-38.435320000000004,21.43691,-29.2818,8.15837
866.0,2.0,-51.6245,30.5663,-43.8916,8.2089
866.0,2.0,-56.786950000000004,33.622930000000004,-43.8916,9.02979
866.0,3.0,-67.8012,42.4955,-58.5218,8.7983
866.0,3.0,-74.58132,46.745050000000006,-58.5218,9.67813
866.0,4.0,-83.3364,55.2272,-73.1955,9.4054
866.0,4.0,-91.67004,60.74992000000001,-73.1955,10.34594
867.0,0.0,14.963,-13.2316,-112.6404,24.2008
867.0,0.0,16.4593,-14.554760000000002,-112.6404,26.620880000000003
867.0,1.0,29.2323,-27.2974,-225.2767,24.7732
867.0,1.0,32.15553,-30.027140000000003,-225.2767,27.25052
867.0,2.0,42.7299,-42.1027,-337.9977,25.6198
867.0,2.0,47.00289000000001,-46.31297,-337.9977,28.181780000000003
867.0,3.0,55.3809,-57.7423,-450.6253,26.2489
867.0,3.0,60.91899,-63.51653,-450.6253,28.87379
867.0,4.0,67.2136,-74.022,-563.2932,26.6841
867.0,4.0,73.93496,-81.42420000000001,-563.2932,29.352510000000002
868.0,0.0,18.259,-8.1943,37.1763,9.7313
868.0,0.0,20.0849,-9.01373,37.1763,10.70443
868.0,1.0,35.6867,-18.1247,74.3503,10.3771
868.0,1.0,39.255370000000006,-19.937170000000002,74.3503,11.414810000000001
868.0,2.0,52.1857,-29.6045,111.587,10.8159
868.0,2.0,57.404270000000004,-32.56495,111.587,11.89749
868.0,3.0,67.679,-42.6445,148.7809,11.6473
868.0,3.0,74.44690000000001,-46.908950000000004,148.7809,12.81203
868.0,4.0,82.0243,-57.1687,185.9639,12.4004
868.0,4.0,90.22673,-62.88557000000001,185.9639,13.64044
869.0,0.0,14.3971,-13.8589,103.6344,9.6443
869.0,0.0,15.836810000000002,-15.244790000000002,103.6344,10.60873
869.0,1.0,31.3069,-24.9896,207.2613,10.2597
869.0,1.0,34.43759,-27.488560000000003,207.2613,11.285670000000001
869.0,2.0,50.0995,-32.9866,310.904,11.0848
869.0,2.0,55.10945,-36.28526000000001,310.904,12.19328
869.0,3.0,70.5746,-37.6467,414.5327,11.8366
869.0,3.0,77.63206000000001,-41.411370000000005,414.5327,13.020260000000002
869.0,4.0,92.1762,-38.7664,518.1801,12.3443
869.0,4.0,101.39382,-42.64304,518.1801,13.578730000000002
870.0,0.0,-10.5587,-16.9889,16.7696,12.3978
870.0,0.0,-11.61457,-18.687790000000003,16.7696,13.637580000000002
870.0,1.0,-22.2796,-33.2474,33.5601,13.0214
870.0,1.0,-24.50756,-36.572140000000005,33.5601,14.323540000000001
870.0,2.0,-35.0747,-48.6669,50.3228,13.6317
870.0,2.0,-38.582170000000005,-53.533590000000004,50.3228,14.994870000000002
870.0,3.0,-48.9268,-63.2795,67.1386,14.2346
870.0,3.0,-53.819480000000006,-69.60745,67.1386,15.658060000000003
870.0,4.0,-63.797,-76.9932,83.8821,14.9207
870.0,4.0,-70.1767,-84.69252,83.8821,16.412770000000002
871.0,0.0,-11.603,-16.2664,113.5166,25.2877
871.0,0.0,-12.763300000000001,-17.893040000000003,113.5166,27.816470000000002
871.0,1.0,-22.3113,-33.2046,227.0053,26.0322
871.0,1.0,-24.54243,-36.52506,227.0053,28.635420000000003
871.0,2.0,-32.0104,-50.7798,340.5547,26.9449
871.0,2.0,-35.21144,-55.857780000000005,340.5547,29.639390000000002
871.0,3.0,-40.69,-68.8351,454.0608,27.4408
871.0,3.0,-44.759,-75.71861,454.0608,30.184880000000003
871.0,4.0,-48.3932,-87.5215,567.5823,28.2487
871.0,4.0,-53.23252000000001,-96.27365000000002,567.5823,31.073570000000004
872.0,0.0,-11.5387,16.3047,10.6856,5.0951
872.0,0.0,-12.692570000000002,17.935170000000003,10.6856,5.604610000000001
872.0,1.0,-25.1797,31.0749,21.3505,5.8001
872.0,1.0,-27.697670000000002,34.182390000000005,21.3505,6.38011
872.0,2.0,-40.6339,44.1018,32.0619,6.4634
872.0,2.0,-44.69729,48.51198,32.0619,7.10974
872.0,3.0,-57.8974,55.25,42.7784,6.9938
872.0,3.0,-63.68714,60.775000000000006,42.7784,7.693180000000001
872.0,4.0,-76.6213,64.2761,53.4865,7.7449
872.0,4.0,-84.28343000000001,70.70371,53.4865,8.519390000000001
873.0,0.0,15.9177,-12.126,-96.5339,14.8072
873.0,0.0,17.50947,-13.338600000000001,-96.5339,16.28792
873.0,1.0,30.7374,-25.572,-193.016,15.3261
873.0,1.0,33.81114,-28.1292,-193.016,16.858710000000002
873.0,2.0,44.5344,-40.2711,-289.4954,15.9509
873.0,2.0,48.98784,-44.29821,-289.4954,17.545990000000003
873.0,3.0,57.0679,-56.035,-386.0337,16.7648
873.0,3.0,62.77469000000001,-61.6385,-386.0337,18.441280000000003
873.0,4.0,68.408,-72.9409,-482.5967,17.4278
873.0,4.0,75.2488,-80.23499000000001,-482.5967,19.170580000000005
874.0,0.0,13.8306,14.4183,-54.1757,9.0297
874.0,0.0,15.21366,15.860130000000002,-54.1757,9.932670000000002
874.0,1.0,26.8096,29.6799,-108.4095,9.7416
874.0,1.0,29.490560000000002,32.647890000000004,-108.4095,10.715760000000001
874.0,2.0,38.8807,45.7284,-162.5961,10.2436
874.0,2.0,42.76877,50.30124000000001,-162.5961,11.267960000000002
874.0,3.0,49.965,62.4639,-216.768,10.9982
874.0,3.0,54.96150000000001,68.71029000000001,-216.768,12.098020000000002
874.0,4.0,60.1183,79.9332,-270.9503,11.673
874.0,4.0,66.13013000000001,87.92652000000001,-270.9503,12.840300000000001
875.0,0.0,-7.1212,-18.7076,21.0816,3.8963
875.0,0.0,-7.8333200000000005,-20.57836,21.0816,4.2859300000000005
875.0,1.0,-15.1545,-37.0092,42.1447,4.5906
875.0,1.0,-16.669950000000004,-40.71012,42.1447,5.04966
875.0,2.0,-23.9736,-55.0027,63.2544,5.0381
875.0,2.0,-26.370960000000004,-60.502970000000005,63.2544,5.541910000000001
875.0,3.0,-33.6976,-72.5447,84.3122,5.8701
875.0,3.0,-37.06736000000001,-79.79917000000002,84.3122,6.45711
875.0,4.0,-44.2489,-89.7038,105.4173,6.4335
875.0,4.0,-48.673790000000004,-98.67418,105.4173,7.076850000000001
876.0,0.0,-17.7658,9.1348,74.5706,19.7068
876.0,0.0,-19.54238,10.048280000000002,74.5706,21.677480000000003
876.0,1.0,-38.0223,12.5299,149.0924,20.115
876.0,1.0,-41.82453,13.78289,149.0924,22.1265
876.0,2.0,-59.1714,9.8134,223.6982,20.8059
876.0,2.0,-65.08854000000001,10.794740000000001,223.6982,22.886490000000002
876.0,3.0,-80.0165,0.7557,298.2721,21.5314
876.0,3.0,-88.01815,0.8312700000000001,298.2721,23.684540000000002
876.0,4.0,-98.9593,-14.5263,372.8195,22.1269
876.0,4.0,-108.85523,-15.978930000000002,372.8195,24.33959
877.0,0.0,-0.35,19.9971,8.218,7.2645
877.0,0.0,-0.385,21.99681,8.218,7.990950000000001
877.0,1.0,-1.8814,39.9756,16.4133,7.9289
877.0,1.0,-2.06954,43.97316,16.4133,8.72179
877.0,2.0,-4.4997,59.8243,24.6259,8.9011
877.0,2.0,-4.94967,65.80673,24.6259,9.79121
877.0,3.0,-8.3141,79.5726,32.8355,9.2064
877.0,3.0,-9.14551,87.52986,32.8355,10.127040000000001
877.0,4.0,-13.276,99.1381,41.0856,10.013
877.0,4.0,-14.6036,109.05191,41.0856,11.0143
878.0,0.0,-10.8237,16.7923,23.2465,20.585
878.0,0.0,-11.906070000000001,18.47153,23.2465,22.643500000000003
878.0,1.0,-20.1105,34.5681,46.4368,21.1289
878.0,1.0,-22.12155,38.024910000000006,46.4368,23.241790000000005
878.0,2.0,-27.8006,53.1854,69.6388,21.621
878.0,2.0,-30.58066,58.50394000000001,69.6388,23.7831
878.0,3.0,-33.7912,72.5412,92.8986,22.4575
878.0,3.0,-37.170320000000004,79.79532,92.8986,24.70325
878.0,4.0,-38.1013,92.4549,116.0899,23.1724
878.0,4.0,-41.91143,101.70039,116.0899,25.48964
879.0,0.0,-17.48,9.8187,26.5413,9.2591
879.0,0.0,-19.228,10.80057,26.5413,10.18501
879.0,1.0,-33.2066,22.2973,53.031,9.7027
879.0,1.0,-36.527260000000005,24.527030000000003,53.031,10.672970000000001
879.0,2.0,-47.0847,37.2316,79.6104,10.2547
879.0,2.0,-51.79317,40.95476,79.6104,11.28017
879.0,3.0,-58.7777,54.2747,106.1479,10.9205
879.0,3.0,-64.65547000000001,59.70217000000001,106.1479,12.012550000000001
879.0,4.0,-67.9523,73.3698,132.6656,11.7295
879.0,4.0,-74.74753,80.70678000000001,132.6656,12.90245
880.0,0.0,-6.8757,-18.7578,55.123,10.7514
880.0,0.0,-7.563270000000001,-20.633580000000002,55.123,11.826540000000001
880.0,1.0,-12.4244,-38.0479,110.1931,11.4424
880.0,1.0,-13.666840000000002,-41.85269,110.1931,12.586640000000001
880.0,2.0,-16.5873,-57.6632,165.3321,12.1393
880.0,2.0,-18.24603,-63.42952000000001,165.3321,13.353230000000002
880.0,3.0,-19.3724,-77.6244,220.4584,12.8247
880.0,3.0,-21.30964,-85.38684,220.4584,14.107170000000002
880.0,4.0,-20.7743,-97.8075,275.5999,13.4521
880.0,4.0,-22.851730000000003,-107.58825000000002,275.5999,14.797310000000001
881.0,0.0,8.6685,-18.0132,-5.085,20.8467
881.0,0.0,9.535350000000001,-19.81452,-5.085,22.93137
881.0,1.0,19.1056,-35.1576,-10.1828,21.4342
881.0,1.0,21.01616,-38.67336,-10.1828,23.577620000000003
881.0,2.0,31.1912,-51.278,-15.28,21.989
881.0,2.0,34.310320000000004,-56.405800000000006,-15.28,24.187900000000003
881.0,3.0,44.886,-66.2338,-20.3521,22.7638
881.0,3.0,49.37460000000001,-72.85718000000001,-20.3521,25.040180000000003
881.0,4.0,60.0826,-79.9059,-25.4042,23.5438
881.0,4.0,66.09086,-87.89649000000001,-25.4042,25.898180000000004
882.0,0.0,-19.8513,2.6866,-83.2456,5.2152
882.0,0.0,-21.83643,2.95526,-83.2456,5.736720000000001
882.0,1.0,-38.396,11.1871,-166.5661,6.094
882.0,1.0,-42.235600000000005,12.30581,-166.5661,6.703400000000001
882.0,2.0,-54.5294,25.0781,-249.7867,6.4587
882.0,2.0,-59.98234000000001,27.585910000000002,-249.7867,7.104570000000001
882.0,3.0,-66.8747,43.8417,-333.0214,7.2957
882.0,3.0,-73.56217000000001,48.22587000000001,-333.0214,8.02527
882.0,4.0,-74.5507,66.621,-416.2899,7.9816
882.0,4.0,-82.00577000000001,73.2831,-416.2899,8.779760000000001
883.0,0.0,19.0142,-6.2152,-27.8514,25.4194
883.0,0.0,20.91562,-6.836720000000001,-27.8514,27.961340000000003
883.0,1.0,37.6511,-13.5608,-55.6623,26.2868
883.0,1.0,41.41621,-14.91688,-55.6623,28.915480000000002
883.0,2.0,55.7978,-22.0261,-83.5075,26.5655
883.0,2.0,61.37758000000001,-24.228710000000003,-83.5075,29.222050000000003
883.0,3.0,73.4376,-31.6328,-111.3506,27.4297
883.0,3.0,80.78136,-34.79608,-111.3506,30.172670000000004
883.0,4.0,90.5835,-42.3433,-139.1817,27.9797
883.0,4.0,99.64185,-46.577630000000006,-139.1817,30.777670000000004
884.0,0.0,19.1749,5.6925,-110.8968,1.2979
884.0,0.0,21.09239,6.26175,-110.8968,1.4276900000000001
884.0,1.0,38.0062,12.4748,-221.8714,1.9783
884.0,1.0,41.80682,13.722280000000001,-221.8714,2.17613
884.0,2.0,56.4951,20.2417,-332.807,2.5897
884.0,2.0,62.14461000000001,22.265870000000003,-332.807,2.8486700000000003
884.0,3.0,74.6188,28.9456,-443.8008,3.312
884.0,3.0,82.08068,31.84016,-443.8008,3.6432
884.0,4.0,92.2669,38.6036,-554.7328,3.821
884.0,4.0,101.49359000000001,42.46396,-554.7328,4.203100000000001
885.0,0.0,18.8077,6.7602,-6.1004,12.7932
885.0,0.0,20.688470000000002,7.4362200000000005,-6.1004,14.072520000000003
885.0,1.0,36.6946,15.8489,-12.2392,13.4952
885.0,1.0,40.36406,17.433790000000002,-12.2392,14.844720000000002
885.0,2.0,53.5094,27.2082,-18.3507,14.2284
885.0,2.0,58.86034,29.929020000000005,-18.3507,15.651240000000001
885.0,3.0,68.9233,40.6715,-24.4571,14.6699
885.0,3.0,75.81563,44.73865000000001,-24.4571,16.13689
885.0,4.0,82.7341,56.1478,-30.583,15.3548
885.0,4.0,91.00751000000001,61.76258,-30.583,16.89028
886.0,0.0,18.7717,-6.8144,7.7063,3.4843
886.0,0.0,20.648870000000002,-7.49584,7.7063,3.8327300000000006
886.0,1.0,37.233,-14.6031,15.3836,4.1157
886.0,1.0,40.9563,-16.06341,15.3836,4.527270000000001
886.0,2.0,55.3167,-23.2257,23.0978,4.8918
886.0,2.0,60.84837,-25.548270000000002,23.0978,5.38098
886.0,3.0,72.9747,-32.7656,30.7467,5.5517
886.0,3.0,80.27217,-36.04216,30.7467,6.106870000000001
886.0,4.0,90.1806,-43.189,38.4509,6.2405
886.0,4.0,99.19866,-47.50790000000001,38.4509,6.86455
887.0,0.0,-5.2751,-19.2464,10.9968,5.066
887.0,0.0,-5.8026100000000005,-21.17104,10.9968,5.5726
887.0,1.0,-12.3592,-38.0154,21.9767,5.5832
887.0,1.0,-13.595120000000001,-41.81694,21.9767,6.14152
887.0,2.0,-21.1366,-56.1474,32.9988,6.1506
887.0,2.0,-23.250260000000004,-61.76214,32.9988,6.7656600000000005
887.0,3.0,-31.5617,-73.5533,43.9694,6.6192
887.0,3.0,-34.71787,-80.90863,43.9694,7.2811200000000005
887.0,4.0,-43.5838,-90.0057,54.9588,7.5743
887.0,4.0,-47.94218,-99.00627000000001,54.9588,8.33173
888.0,0.0,16.8255,-10.8029,13.8073,11.9639
888.0,0.0,18.508050000000004,-11.88319,13.8073,13.160290000000002
888.0,1.0,33.0359,-22.5141,27.6321,12.603
888.0,1.0,36.33949,-24.765510000000003,27.6321,13.8633
888.0,2.0,48.6318,-35.1523,41.4967,13.4406
888.0,2.0,53.494980000000005,-38.66753,41.4967,14.78466
888.0,3.0,63.5515,-48.5807,55.2796,14.0723
888.0,3.0,69.90665,-53.438770000000005,55.2796,15.479530000000002
888.0,4.0,77.7824,-62.8816,69.1583,14.752
888.0,4.0,85.56064,-69.16976000000001,69.1583,16.227200000000003
889.0,0.0,18.9427,-6.4206,-7.2908,8.7496
889.0,0.0,20.83697,-7.062660000000001,-7.2908,9.62456
889.0,1.0,37.2852,-14.5004,-14.5072,9.0384
889.0,1.0,41.013720000000006,-15.950440000000002,-14.5072,9.94224
889.0,2.0,54.8594,-24.1789,-21.8219,9.9595
889.0,2.0,60.34534000000001,-26.596790000000002,-21.8219,10.95545
889.0,3.0,71.7078,-35.4722,-29.0682,10.6564
889.0,3.0,78.87858000000001,-39.019420000000004,-29.0682,11.72204
889.0,4.0,87.5855,-48.2751,-36.3035,11.2452
889.0,4.0,96.34405000000001,-53.102610000000006,-36.3035,12.369720000000001
890.0,0.0,-7.5828,-18.5334,47.3758,9.7832
890.0,0.0,-8.34108,-20.386740000000003,47.3758,10.76152
890.0,1.0,-13.7587,-37.557,94.7812,10.5228
890.0,1.0,-15.13457,-41.31270000000001,94.7812,11.575080000000002
890.0,2.0,-18.449,-57.1297,142.1658,11.1978
890.0,2.0,-20.293900000000004,-62.842670000000005,142.1658,12.317580000000001
890.0,3.0,-21.775,-76.9959,189.541,11.6688
890.0,3.0,-23.9525,-84.69549,189.541,12.83568
890.0,4.0,-23.4756,-97.157,236.9119,12.23
890.0,4.0,-25.82316,-106.87270000000001,236.9119,13.453000000000001
891.0,0.0,6.3815,-18.9775,-46.4287,5.7769
891.0,0.0,7.01965,-20.87525,-46.4287,6.354590000000001
891.0,1.0,11.1256,-38.4455,-92.8291,6.2559
891.0,1.0,12.23816,-42.29005000000001,-92.8291,6.88149
891.0,2.0,14.1548,-58.2918,-139.3143,6.8964
891.0,2.0,15.57028,-64.12098,-139.3143,7.586040000000001
891.0,3.0,15.5357,-78.4795,-185.7254,7.5814
891.0,3.0,17.089270000000003,-86.32745000000001,-185.7254,8.339540000000001
891.0,4.0,15.1541,-98.8569,-232.2007,8.1994
891.0,4.0,16.669510000000002,-108.74259,-232.2007,9.019340000000001
892.0,0.0,-19.2532,5.4676,-10.0727,14.6448
892.0,0.0,-21.178520000000002,6.014360000000001,-10.0727,16.109280000000002
892.0,1.0,-38.7381,10.0498,-20.112,15.0891
892.0,1.0,-42.61191000000001,11.054780000000001,-20.112,16.598010000000002
892.0,2.0,-58.4212,13.7064,-30.1687,15.8574
892.0,2.0,-64.26332000000001,15.077040000000002,-30.1687,17.443140000000003
892.0,3.0,-78.2972,16.4128,-40.2639,16.4221
892.0,3.0,-86.12692000000001,18.054080000000003,-40.2639,18.064310000000003
892.0,4.0,-98.3144,18.1909,-50.3381,17.1
892.0,4.0,-108.14584000000002,20.009990000000002,-50.3381,18.810000000000002
893.0,0.0,17.3517,9.9498,-13.7928,17.4956
893.0,0.0,19.08687,10.94478,-13.7928,19.245160000000002
893.0,1.0,35.5781,18.3315,-27.5889,18.0497
893.0,1.0,39.13591,20.164649999999998,-27.5889,19.854670000000002
893.0,2.0,54.4994,25.0881,-41.4443,18.8778
893.0,2.0,59.94934000000001,27.596910000000005,-41.4443,20.765580000000003
893.0,3.0,74.0703,30.2088,-55.2227,19.5556
893.0,3.0,81.47733000000001,33.22968,-55.2227,21.51116
893.0,4.0,94.1724,33.634,-68.9742,19.9336
893.0,4.0,103.58964,36.997400000000006,-68.9742,21.92696
894.0,0.0,15.1626,13.0024,23.3944,0.9595
894.0,0.0,16.67886,14.30264,23.3944,1.05545
894.0,1.0,31.2015,25.0124,46.788,1.7269
894.0,1.0,34.321650000000005,27.513640000000002,46.788,1.8995900000000003
894.0,2.0,48.0698,35.9026,70.2137,2.3916
894.0,2.0,52.876780000000004,39.49286,70.2137,2.63076
894.0,3.0,65.7017,45.7071,93.5713,3.0883
894.0,3.0,72.27187,50.27781,93.5713,3.39713
894.0,4.0,84.0065,54.2879,116.9918,3.8512
894.0,4.0,92.40715000000002,59.71669000000001,116.9918,4.23632
895.0,0.0,-19.4274,4.7706,0.48,10.675
895.0,0.0,-21.37014,5.247660000000001,0.48,11.742500000000001
895.0,1.0,-38.2472,11.6781,0.9164,11.1023
895.0,1.0,-42.071920000000006,12.845910000000002,0.9164,12.212530000000001
